uy55.684,-0.23457,-0.69965,3.1998,19.11,7.9755,74.242,1
57.5,35.275,2.9337,13.233,43.061,77.711,1.5471,0.79075,2
149.37,52.64,-0.39922,-0.53481,92.564,103.28,0.53231,-1.5294,1
112.98,55.828,0.30086,-0.25151,2.1747,13.503,9.6766,129.54,1
107.61,46.911,0.22904,-0.0096484,2.3211,17.267,9.1259,93.612,1
79.094,35.606,0.96839,3.7917,21.478,56.994,2.4889,4.721,1
130.94,56.333,-0.072509,-0.70444,4.4724,28.175,6.531,42.655,1
110.83,35.785,0.44784,2.01,1.7709,15.01,11.244,145.78,1
85.945,40.759,0.63232,1.1095,2.4875,14.368,9.2078,115.23,1
131.63,47.652,0.14374,-0.031566,2.2692,14.724,9.6947,118.86,1
103.77,42.253,0.40996,0.60944,3.0711,22.733,8.781,81.748,1
135.57,53.997,-0.048788,-0.22303,3.7191,21.101,6.5064,46.865,1
125.17,44.449,0.030517,0.11257,5.5025,23.781,5.1616,29.795,1
125.91,48.312,0.26807,0.09759,3.4565,19.12,6.756,53.504,1
118.55,44.158,0.27525,0.55371,1.1162,11.577,14.436,252.19,1
131.02,55.804,-0.22002,-0.44936,4.7232,21.067,5.6369,37.658,1
97.906,45.836,0.54503,0.40864,0.9908,9.796,17.813,402.91,1
37.055,35.938,3.9925,18.97,61.605,75.615,0.98383,-0.21134,2
113.8,32.167,0.27134,2.7003,4.4365,21.514,6.3268,46.493,1
128.77,51.053,-0.026661,-0.32662,1.01,12.37,14.652,240.28,1
108.02,31.328,0.49566,3.4904,2.6564,16.37,8.6132,91.178,1
116.03,43.214,0.66346,0.43309,0.78512,11.628,17.055,312.2,1
118.27,52.46,0.2177,-0.41258,3.0669,19.566,8.3957,81.038,1
132.15,43.188,0.087882,0.40691,2.1664,15.875,9.8656,116.94,1
108.81,43.175,0.52303,0.81079,1.0234,13.298,14.163,213.97,1
107.94,42.078,0.19489,0.4881,2.2324,13.244,9.4404,129.42,1
124.55,45.658,-0.17088,-0.17876,0.98077,13.107,14.784,232.51,1
103.18,45.171,0.30533,0.31038,2.6747,21.229,8.5635,76.821,1
28.016,36.91,4.4516,20.313,61.268,65.158,1.2265,0.72255,2
117.15,52.096,0.26969,0.018262,0.92559,10.563,15.928,315.53,1
132.36,45.399,-0.035639,0.34331,2.4632,16.228,8.9833,98.004,1
130.41,48.383,0.15378,0.020083,1.7149,15.083,12.011,163.82,1
158.43,50.08,-0.2834,-0.2616,4.9197,27.855,5.9424,35.413,1
133.26,50.598,0.17965,-0.31478,0.79515,10.254,17.978,381.72,1
116.78,50.089,0.26665,0.17086,2.694,17.148,8.4594,86.674,1
134.47,41.982,-0.22864,0.7679,2.6848,21.346,8.7339,78.811,1
113.99,55.271,0.36214,-0.20582,14.686,45.513,2.9527,7.315,1
138.02,47.001,-0.0033996,-0.12402,2.8018,19.453,8.2176,74.704,1
125.38,37.636,0.10813,1.3445,1.5936,16.935,11.886,148.81,1
21.938,33.216,5.3658,29.997,120.58,82.761,-0.07643,-1.1447,2
105.13,52.492,0.16341,-0.096516,1.388,15.026,12.345,162.71,1
71.398,40.679,2.2622,6.2994,31.656,64.226,1.966,2.7145,2
100.17,51.756,0.42854,0.08127,3.2408,23.767,8.0977,68.181,1
113.98,55.028,0.15413,-0.57629,2.7174,17.998,8.4064,82.497,1
118.91,56.142,0.07,-0.76112,43.077,81.734,1.4945,0.45084,1
135.36,46.219,0.010504,0.19498,3.6881,19.345,6.8016,55.877,1
132.15,56.003,-0.10561,-0.66878,2.3972,18.689,9.0611,87.908,1
120.16,41.647,0.25396,0.33916,3.3729,23.904,7.916,65.565,1
123.62,44.439,0.19779,0.34828,1.939,17.14,9.9354,106.21,1
56.953,37.819,2.4226,9.2746,10.176,40.896,4.1677,16.687,1
115.91,42.022,0.18736,0.22027,2.163,16.98,9.5121,101.17,1
10.805,38.625,5.3206,27.799,115.09,67.636,0.27193,-1.0586,2
39.367,34.794,4.2486,20.388,63.621,70.9,0.89326,-0.045685,2
110.82,48.245,0.056654,-0.53827,2.9306,15.639,8.195,89.658,1
119.95,48.086,0.22718,0.14808,0.699,9.6348,19.608,450.99,1
118.61,53.196,0.38649,-0.39145,6.8804,31.453,4.7261,22.133,1
120.17,54.392,0.12713,-0.64244,1.3487,12.441,13.401,217.4,1
133.91,41.027,-0.079245,0.30869,6.2124,30.428,5.8281,34.993,1
119.52,50.393,-0.038993,0.1279,4.4883,24.898,6.5141,45.467,1
100.73,48.438,0.51616,0.25766,2.5343,14.572,8.8438,106.25,1
107.22,54.279,0.24473,-0.36365,2.0418,18.671,9.8669,101.89,1
141.59,52.152,-0.14613,-0.33672,1.4406,13.317,12.219,175.47,1
40.469,33.427,4.129,20.751,81.048,92.054,0.60889,-1.2175,1
106.35,50.008,0.14392,-0.18573,2.9649,23.07,8.4339,73.079,1
114.1,46.087,0.19533,0.087067,4.806,23.868,6.4744,47.246,1
123,46.477,0.025313,0.17833,1.3253,13.198,11.864,165.38,1
116.98,49.474,0.20959,-0.22465,3.3219,19.632,7.0251,56.005,1
80.211,36.656,1.0371,3.3247,1.8445,12.34,11.225,174.8,1
81.672,75.289,1.0179,-0.62438,133.07,65.398,-0.68324,-0.32945,1
79.938,75.64,1.0645,-0.54394,170.81,73.207,-0.98656,-0.1827,2
105.82,50.684,0.15776,-0.42725,6.0652,34.009,5.8821,34.147,1
133.14,44.394,-0.084411,0.36033,1.4239,13.7,11.963,163.77,1
27.641,32.031,5.9053,37.55,41.029,61.382,1.6718,2.1921,2
138.88,58.986,-0.070375,-0.38923,1.5125,11.576,12.875,223.32,1
63.195,33.154,2.1772,9.1193,9.2617,40.54,4.3443,17.545,2
24.109,30.397,5.6054,34.197,30.022,53.4,2.1358,4.4289,2
34.211,30.242,4.7005,27.689,14.427,44.241,3.6218,13.174,2
119.12,41.334,0.067024,0.08105,2.5092,18.964,9.3544,95.931,1
98.008,43.605,0.55061,1.2945,4.0535,26.421,7.0444,50.977,1
76.305,40.318,1.5868,5.1876,9.0803,35.212,4.562,21.33,2
27.562,29.327,5.3756,33.928,20.083,50.202,2.9972,8.5912,2
120.45,54.452,0.046121,-0.56633,4.9749,24.657,5.5576,33.364,1
40.93,30.201,4.7606,27.311,22.98,52.081,2.7197,7.064,2
76.117,35.042,1.5544,6.3954,3.4657,23.741,8.1094,69.624,2
74.852,34.835,2.0497,8.1197,5.1421,27.713,6.0526,38.396,2
29.586,28.154,5.3507,35.277,22.733,49.308,2.7161,7.5469,2
81.023,34.753,0.71624,3.6067,2.2057,17.138,9.541,103.09,1
116.27,51.118,0.1551,-0.34057,3.5284,18.262,7.0123,61.862,1
124.61,55.079,-0.20089,-0.51917,1.5268,11.298,13.236,239.16,1
45.711,28.839,4.1932,25.545,10.128,36.079,4.2662,19.189,2
14.562,30.411,5.7481,36.105,31.6,56.335,1.9463,3.3371,2
120.2,47.16,0.18363,0.14358,1.6012,12.223,13.147,217.44,1
126.34,52.108,0.10012,-0.40039,1.5828,13.511,12.399,185.02,1
120.3,47.34,0.14613,-0.082334,11.367,42.888,3.8422,13.709,1
34.953,30.455,5.8598,38.803,55.344,76.401,1.31,0.43827,2
151.81,45.223,-0.35202,0.27157,3.138,17.902,8.0978,79.203,1
30.859,39.683,3.8979,15.72,70.272,64.29,1.1032,0.56405,2
120.84,51.093,0.21104,-0.15121,4.1513,20.595,6.9595,59.062,1
126.01,44.949,-0.018103,0.13282,3.9824,21.713,7.1326,57.83,1
139.88,42.143,0.0012724,0.53894,4.9532,24.119,6.4158,47.193,1
132.7,54.902,-0.086688,-0.53074,2.0201,16.221,11.047,134.99,1
129.9,50.703,0.22948,-0.0033347,5.7207,30.695,5.653,31.895,1
115.71,46.421,0.34863,0.38567,3.0644,20.728,8.2746,74.018,1
125.48,46.406,0.22497,0.11701,2.2935,15.467,10.035,123.58,1
72.188,44.786,1.3045,1.8686,51.724,77.905,1.1734,-0.14022,2
142.46,52.108,0.083803,-0.3334,3.0385,21.05,7.6118,62.824,1
77.859,45.074,1.7308,3.9789,1.337,12.143,15.414,267.46,2
128.62,58.586,-0.018614,-0.69769,3.4147,19.41,7.2212,60.921,1
126.59,45.364,0.024258,-0.079858,7.796,32.502,4.5265,20.556,1
14.852,35.149,5.379,29.004,83.166,74.95,0.3631,-0.9131,2
127.64,54.773,0.084293,-0.3202,3.1003,18.374,7.939,74.139,1
113.55,38.401,0.39889,1.3465,1.653,16.401,11.818,150.53,1
109.72,50.3,0.35304,0.15893,3.5251,17.589,6.5518,56.159,1
29.031,29.25,6.3131,43.807,34.379,58.764,1.9947,3.4311,2
129.91,53.248,-0.068363,-0.36178,2.9423,17.902,7.9033,73.887,1
75.531,38.671,1.8039,5.4743,21.518,54.845,2.6946,6.3625,2
124.08,53.787,0.23474,-0.38683,8.8813,35.2,4.4974,20.504,1
28.195,39.214,4.2696,18.154,103.81,85.647,0.095444,-1.3582,2
135.8,48.614,-0.19865,-0.017908,2.3043,17.159,10.503,127.26,1
88.398,39.989,1.393,2.9402,43.14,73.726,1.4457,0.6394,2
126.31,44.036,0.19735,0.54146,0.45987,8.9314,23.216,597.24,1
106.12,46.933,0.29931,0.3875,2.4373,17.02,8.319,80.634,1
106.03,43.041,0.33026,0.73545,2.4181,13.37,9.6914,134.87,1
144.16,56.612,-0.27306,-0.34458,1.7584,13.285,11.442,163.33,1
17.031,28.368,7.1726,53.193,132.97,81.565,-0.24134,-1.1532,2
126.27,41.983,0.13026,0.35608,3.2659,21.93,7.4443,59.278,1
65.445,38.904,2.1749,7.0209,36.601,69.395,1.6395,1.1906,2
124.09,55.753,0.023496,-0.58517,5.2015,27.562,5.6953,33.46,1
149.65,44.077,-0.045013,0.47616,7.3219,34.798,5.0131,25.073,1
105.09,50.128,0.066828,-0.084137,1.5251,14.944,12.197,167.36,1
144.03,49.809,-0.030213,-0.36344,2.439,19.452,9.4913,99.026,1
120.02,52.422,0.11777,-0.26411,1.3838,11.78,13.296,226.13,1
70.992,35.927,1.0588,3.9839,1.8328,14.511,9.7876,117.25,1
136.3,48.894,-0.10569,-0.37789,6.7901,31.47,5.3639,29.817,1
119.58,37.903,0.15107,1.6788,2.4875,18.279,9.2988,98.932,1
117.61,53.564,0.19895,-0.34144,1.7592,18.36,11.57,138.56,1
91.609,38.698,0.46036,1.3798,2.8788,16.271,7.7349,76.799,1
103.73,61.915,0.84292,0.04109,3.342,27.148,8.0663,63.593,1
100.12,50.344,0.61798,0.35739,58.057,81.175,0.87583,-0.89668,1
30.914,37.969,4.1624,18.538,59.638,66.733,1.0254,0.28949,2
101.74,44.637,0.31074,0.5916,2.7935,18.114,8.8427,89.846,1
149.52,50.476,-0.26105,-0.2652,3.0719,18.46,8.1049,78.761,1
135.37,47.48,-0.071047,-0.10416,19.007,53.119,2.6465,5.5595,1
124.38,45.568,0.34214,0.22579,10.317,37.397,3.7477,13.481,1
110.91,52.685,0.31627,-0.45213,3.439,19.493,8.3109,81.942,1
101.48,39.201,0.70838,1.8722,3.0393,23.822,8.1702,67.419,1
105.07,46.354,0.42526,0.18204,3.6973,19.638,6.7477,54.422,1
114.35,42.432,0.35629,0.54345,3.286,19.29,7.8567,71.789,1
109.86,54.434,0.14418,-0.15465,2.26,15.455,9.1885,102.88,1
118.16,42.665,-0.044007,0.11346,3.439,24.968,7.8225,62.855,1
24.758,30.236,6.4656,45.324,113.71,85.29,0.027521,-1.3264,2
104.54,44.018,1.1985,2.2803,30.063,63.071,2.0061,2.841,2
90.68,41.134,0.81148,2.1742,1.4958,10.522,14.205,292.82,1
117.77,50.315,0.2,-0.28666,8.1463,34.429,4.3738,18.58,1
72.555,43.583,1.1958,2.4733,6.7274,34.664,5.4138,29.129,2
127.46,56.101,-0.12428,-0.24613,2.0619,18.081,9.9462,104.97,1
142.55,56.755,-0.26394,-0.87339,52.304,81.789,1.0395,-0.71724,1
81.633,38.823,0.60678,1.8985,0.89632,11.501,15.462,273.16,1
131.66,48.251,-0.13642,-0.0771,1.0176,12.984,15.393,257.75,1
117.92,55.163,0.048636,-0.50031,1.9164,17.048,10.33,117.99,1
104.31,56.117,0.43717,-0.34144,4.3645,22.954,6.2091,41.976,1
53.273,32.414,3.7733,17.974,44.418,74.494,1.5708,1.119,2
111.88,34.283,0.53721,2.0365,2.546,14.485,8.5575,101.05,1
131.2,49.599,0.32597,-0.1776,3.8921,26.118,7.255,54.047,1
60.484,32.026,2.9658,14.356,68.509,73.323,0.86462,-0.2501,2
118.58,57.412,0.11365,-0.4106,2.0661,13.453,10.396,142.84,1
119.72,54.546,-0.025523,-0.30436,5.2793,24.787,5.1185,27.903,1
140.55,40.401,-0.19465,0.49096,2.4741,20.542,9.0911,86.496,1
124.99,46.719,0.55538,0.017443,4.204,23.226,7.0998,56.019,1
133.9,46.93,0.038795,-0.092671,2.6714,19.562,8.5744,80.795,1
104.11,33.198,0.35594,2.9722,3.4381,19.318,7.4706,67.684,1
158.18,42.143,-0.13271,0.97964,5.6104,30.146,5.9412,36.413,1
125.79,45.627,-0.052516,0.017187,6.8579,33.982,5.1035,25.537,1
103.27,40.906,0.45587,0.73513,1.5067,14.053,11.578,154.27,1
113.47,41.942,0.17938,0.55581,1.4172,13.077,11.696,165.26,1
20.82,41.022,4.3526,18.577,121.95,58.388,0.13376,-0.18531,2
39.68,27.812,4.9354,31.869,42.761,69.855,1.6611,1.6363,2
130.09,52.541,-0.095711,-0.69182,4.459,24.943,6.4166,44.423,1
85.609,38.945,0.72221,2.2751,3.9139,18.387,6.1944,49.299,1
115.18,46.403,0.1503,-0.022155,3.2015,17.524,7.2391,64.572,1
57.984,34.234,2.8554,12.658,57.03,69.475,0.76063,-0.76451,2
130.82,53.421,0.018594,-0.30871,2.7224,18.077,8.5533,84.972,1
119.09,45.568,0.21484,-0.0069478,2.3152,14.144,9.0625,112.09,1
47.75,32.259,3.4319,17.467,11.771,43.125,3.9883,15.502,2
76.219,46.776,1.1339,1.8584,50.635,77.106,1.1857,-0.17632,2
66.523,34.49,3.194,13.845,14.185,46.45,3.6256,12.568,2
130.55,47.4,0.073459,-0.18047,4.2032,25.138,6.2622,39.683,1
122.77,54.68,0.16855,-0.51592,6.0242,33.378,5.8033,33.283,1
80.148,37.095,0.6321,2.4087,2.4231,19.01,8.966,87.677,1
94.742,47.371,0.60504,0.47197,1.5418,13.241,12.636,190.55,1
91.711,41.443,0.63274,1.0946,11.985,42.79,3.5488,11.339,1
64.477,47.961,2.4325,6.2685,55.117,78.717,1.0957,-0.2497,2
62.258,32.055,2.7258,13.741,9.3052,40.886,4.5584,19.873,2
96.289,39.376,0.50535,1.4432,5.2258,24.091,5.3351,31.368,1
133.04,55.697,0.049424,-0.36008,14.167,47.017,3.2664,9.352,1
68,34.797,2.3926,10.167,10.621,34.366,3.996,17.934,2
100.94,54.563,0.45363,-0.40663,85.001,88.004,0.45129,-1.383,2
106.66,61.288,0.46873,-0.65725,72.072,90.425,0.67483,-1.2653,2
120.41,50.675,0.18308,-0.16085,3.1455,17.17,7.9197,78.17,1
92.867,43.203,0.63417,0.84313,1.9289,12.532,10.83,164.35,1
99.133,51.851,0.4103,-0.26456,2.6254,17.06,9.15,98.694,1
131.49,43.502,0.21065,0.36486,64.161,84.437,0.66382,-1.377,1
90.711,41.358,0.54975,1.343,2.7358,21.035,8.5203,76.612,1
105.97,48.962,0.44719,0.069993,4.6304,22.639,6.6714,52.373,1
122.71,50.143,0.12843,-0.083521,3.9724,24.707,6.635,45.24,1
29.789,37.36,3.9321,17.346,89.829,65.495,0.29835,-0.20786,2
111.02,42.815,0.62441,0.7846,1.4273,16.444,12.323,157.42,1
145.41,49.53,-0.11852,-0.40841,6.8746,32.059,4.9745,25.011,1
111.71,45.101,0.40664,0.42671,1.2533,10.032,16.421,362.48,1
122.12,47.272,0.054668,0.11621,35.521,66.236,1.5887,1.0351,1
118.45,42.803,-0.13808,0.41518,3.2768,21.525,7.4617,60.659,1
97.117,40.679,0.34633,1.2918,2.7609,15.722,9.2627,113.92,1
111.45,51.123,0.30442,0.034868,3.3963,16.158,6.9523,67.734,1
124.53,48.327,0.18109,0.22695,6.7383,30.97,4.9415,24.875,1
108.8,49.312,-0.03308,-0.43094,13.364,45.383,3.2564,9.1454,1
103.8,44.337,0.53346,0.50646,3.8069,22.377,6.5093,45.607,1
8.8438,31.102,7.1474,51.309,151.71,75.049,-0.21053,-1.2782,2
112.27,57.092,0.28253,-0.64879,99,89.733,-0.037971,-1.751,1
138.16,50.347,-0.2967,-0.2132,3.2575,19.256,7.904,71.518,1
125.46,43.678,0.3309,0.67024,2.1321,18.226,10.077,108.47,1
70.414,33.991,2.5163,10.944,23.411,53.206,2.5216,5.8078,2
95.383,51.403,0.8895,0.43511,7.1706,31.288,5.3584,30.123,2
46.258,45.567,3.0972,9.6973,84.492,75.774,0.52744,-0.78382,2
119.3,57.284,0.082517,-0.53515,2.4716,14.981,9.0458,106.31,1
128.61,47.14,0.072144,0.21389,5.0151,29.717,6.2311,38.864,1
116.26,45.499,0.21279,0.45189,1.2416,14.305,14.063,211.11,1
152.77,50.58,-0.16609,-0.03877,2.3804,15.08,9.8245,120.33,1
122.91,47.488,0.16711,-0.053274,2.4908,21.836,9.3929,90.025,1
147.34,47.31,-0.013252,-0.099323,2.505,14.605,9.3829,114.67,1
112.87,48.065,0.061759,-0.068723,2.0025,15.349,11.183,147.01,1
129.82,44.419,-0.082985,0.3099,0.9214,12.946,15.613,254.38,1
137.21,54.8,-0.22922,-0.22638,1.3495,12.804,12.668,192.95,1
112.72,50.656,-0.018665,-0.19467,3.398,23.418,7.4226,57.077,2
137.06,52.294,0.32306,-0.36309,2.3018,13.234,9.742,135.15,1
142.41,45.553,-0.15251,0.21767,2.5594,14.922,9.1908,109.69,1
116.3,50.843,0.16826,-0.047693,0.84866,12.424,16.835,302.44,1
135.08,50.482,-0.11791,-0.36619,18.873,52.419,2.625,5.4999,1
113.45,48.969,0.32815,-0.04867,0.8913,13.089,16.596,284.49,1
106,41.242,0.32046,0.40711,0.74331,12.183,17.253,305.26,1
121.65,45.402,0.22092,0.32253,2.3303,15.887,8.9649,98.63,1
138.82,53.153,-0.17072,-0.27481,1.5284,12.315,12.073,188.25,1
93.289,41.807,0.71322,0.92033,7.3846,32.235,4.8333,24.29,1
129.4,48.872,-0.058827,0.028589,3.9089,23.316,6.7832,49.953,1
122.49,55.218,0.035134,-0.58127,1.0426,12.365,15.114,253.13,1
57.562,42.761,3.0353,10.824,18.456,48.073,2.8886,7.9199,2
16.555,47.364,4.0628,15.065,112.58,58.802,0.40462,-0.28559,2
120.98,43.975,0.45573,0.69346,1.8846,16.191,11.066,135.99,1
113.12,47.347,0.231,0.13415,1.7993,16.171,10.375,118.13,1
119.3,40.611,0.27336,0.49407,2.546,18.658,8.8129,86.756,1
131.26,49.72,-0.047126,-0.051165,2.5418,16.59,8.3481,83.532,1
109.42,48.971,0.21063,0.17119,1.4465,15.329,12.216,162.73,1
143.6,45.058,-0.23856,0.67802,2.2483,12.323,10.305,162.79,1
139.28,50.341,-0.14658,-0.11644,1.6848,15.761,11.099,135.22,1
78.328,42.492,1.6327,4.8604,24.649,59.74,2.4184,4.6986,2
128.05,50.327,0.021689,-0.35571,8.7876,33.66,4.0818,16.657,1
116.84,45.528,0.16257,0.11127,1.4875,15.395,11.526,142.66,1
133.55,55.531,-0.14872,-0.37094,1.2274,13.872,13.383,197.91,1
133.67,54.72,0.017328,-0.4126,75.462,79.84,0.26467,-1.6866,1
79.312,38.614,1.9241,6.6349,59.059,62.975,0.77798,-0.33222,2
66.648,34.903,1.7505,7.0672,30.545,67.317,2.0765,2.7847,2
93.133,46.28,0.5128,0.49868,3.4958,22.39,7.0494,52.542,2
109.92,39.792,0.26157,1.0026,1.8654,16.782,10.573,121.75,1
108.35,38.798,0.11131,1.1403,10.753,41.256,3.826,13.442,1
45.461,31.831,4.2862,24.408,32.349,70.761,2.042,2.6164,2
119.54,59.067,0.039819,-0.72264,0.61371,9.0669,21.48,544.4,1
115.58,41.495,0.34829,0.80745,3.1296,22.859,8.005,66.554,1
137.74,48.577,-0.0089027,-0.17505,5.6873,28.07,5.8295,36.266,1
100.44,37.607,0.56511,1.5166,2.2993,14.197,9.3711,116.1,1
108.87,39.969,0.61331,1.2143,3.4348,25.117,7.6349,59.011,1
88.406,34.477,0.77952,3.2826,0.72742,10.041,18.451,399.2,1
126.66,51.081,0.04414,-0.26608,2.0987,17.129,9.4848,101.03,1
119.5,45.219,0.1664,0.39579,1.0786,12.914,14.79,241.72,1
109.34,60.158,0.22741,-0.76432,2.3052,14.539,9.1865,110.76,1
92.383,45.283,0.68538,1.0028,0.88629,10.998,15.771,294.08,1
99.539,42.244,0.49248,0.49892,2.7492,15.246,8.3182,93.707,1
135.69,43.333,0.044201,0.41745,7.6045,33.949,4.5467,20.04,1
85.406,47.888,1.1687,2.2254,17.651,51.753,2.9111,7.2701,2
115.95,54.707,-0.251,-0.4595,2.5025,16.054,9.2456,103.23,1
112.57,40.409,0.36961,1.1545,0.8704,13.424,16.458,278.58,2
96.32,46.137,1.0334,1.6251,4.2433,26.746,7.111,52.701,2
130.84,43.076,-0.11767,0.791,4.0594,19.899,5.8976,42.559,1
112.3,53.164,0.10191,-0.55956,3.7316,22.615,7.5378,62.992,1
132.09,50.31,0.074665,-0.28745,3.9331,24.151,6.9338,50.94,1
113.26,51.214,0.19601,0.35115,1.3863,13.69,12.333,174.96,1
118.3,46.88,0.17099,0.073936,8.7224,35.846,4.6106,21.454,1
14.234,28.934,6.553,44.946,158.05,80.75,-0.63242,-0.927,2
124.59,41.747,0.1741,0.58611,1.9707,17.082,10.113,111.99,1
27.367,30.385,4.8755,28.676,108.27,76.742,0.094011,-0.93039,2
146.74,49.196,-0.48875,-0.0070263,2.7182,15.507,8.5134,95.066,1
42.367,30.891,4.5122,26.48,31.114,61.43,2.0789,3.4513,2
130.63,49.378,-0.035733,-0.23193,4.3353,21.951,6.0308,41.604,1
138.28,51.357,-0.25941,-0.24588,3.0953,16.636,7.7712,76.801,1
36.062,26.919,5.3509,35.986,105.42,81.117,0.3039,-1.006,2
107.18,58.462,0.34458,-0.6368,2.6112,18.802,9.1458,93.759,1
115.23,47.35,0.042642,0.28926,5.8921,26.849,4.9219,25.444,1
122.26,49.812,0.035584,-0.48701,1.8211,18.763,11.131,127.96,1
20.406,27.54,6.6258,47.84,29.763,55.515,2.2379,4.7201,2
128.96,57.116,0.074168,-0.45049,8.4189,36.168,4.3808,18.379,1
104.89,45.039,0.41337,0.96581,3.4022,24.271,7.6157,59.131,1
22.758,26.873,6.5505,47.662,36.73,55.217,1.8814,3.4525,2
127.9,47.615,-0.045898,-0.2865,10.865,42.536,4.0792,15.874,1
96.102,45.087,0.62322,1.0013,1.102,12.625,14.07,223.93,1
117.41,45.067,0.11824,0.13801,2.4774,19.625,8.8302,83.312,1
51.945,36.586,3.6008,15.919,30.667,56.183,2.1645,4.2266,2
61.547,38.901,3.0245,10.336,27.793,57.332,2.2376,4.3222,2
52.414,35.959,2.7645,11.236,6.0753,28.526,6.0072,39.508,2
116.38,50.74,0.37882,0.19066,3.3236,21.342,7.7013,64.492,1
117.88,46.849,0.33916,-0.13559,4.8855,28.206,6.1165,38.089,1
100.17,49.817,0.1793,-0.085344,0.70569,10.282,18.708,397.31,1
97.719,41.913,0.58058,1.7074,0.86622,10.469,18.066,377.8,1
130.7,49.911,0.027108,-0.088161,5.2901,29.941,6.0856,37.744,1
81.039,38.262,1.4581,4.472,10.777,43.6,4.0025,14.638,2
72.055,37.434,1.6492,5.5571,12.616,42.82,3.6633,13.103,2
80.562,57.414,1.2938,1.0305,7.6179,34.794,5.1895,27.101,2
52.664,45.752,2.8364,8.2046,28.456,59.597,2.1784,3.8909,2
50.148,29.155,3.8843,23.476,11.82,41.825,4.0599,16.384,2
124.45,60.693,-0.0081851,-0.91156,181.75,55.866,-1.3612,0.5672,1
103.4,44.427,0.39019,0.26472,17.22,52.54,2.8786,6.7531,1
42.555,43.104,3.6038,13.378,76.11,69.869,0.54979,-0.43151,2
25.883,38.007,4.5131,21.459,85.525,59.231,0.77819,0.46044,2
132.35,53.596,-0.27137,-0.10667,1.7224,12.116,11.447,182.66,1
20.633,37.681,4.4716,20.832,89.773,59.612,0.62463,0.20952,2
130.47,53.92,0.0075051,-0.25523,2.2659,18.352,9.4111,96.914,1
122.9,41.381,0.25992,0.72004,1.0836,13.854,14.261,214.15,1
117.3,46.14,0.16594,0.38792,2.3604,13.956,10.001,134.75,1
98.883,37.667,0.45938,1.5208,1.8629,14.9,10.515,129.54,1
125.1,47.809,-0.19319,-0.13591,0.73913,8.9618,21.746,565.51,1
113.76,45.045,0.30535,0.26885,1.6271,15.902,11.668,150.75,1
122.03,45.805,-0.12363,0.26895,5.2383,27.774,6.0038,38.624,1
112,44.35,0.28663,0.50915,0.9607,12.095,15.354,263.44,1
108.96,42.919,0.41405,0.69978,1.959,16.19,9.8169,108.1,1
29.844,28.884,5.0326,32.107,31.59,59.168,2.1681,4.0496,2
143.36,51.938,-0.10753,-0.54777,11.042,40.898,3.7114,12.806,1
136.45,51.6,0.1034,-0.37682,3.3077,18.632,7.8536,75.075,1
58.57,40.793,2.6447,9.398,18.963,50.778,2.9361,8.0173,2
91.805,43.474,0.59366,1.0951,3.3069,20.483,7.0183,54.03,1
45.172,29.984,4.286,24.56,28.63,57.646,2.3261,4.9837,2
15.258,29.854,6.2746,41.339,82.668,56.172,1.1029,1.3443,2
30.078,31.115,4.7834,27.571,39.321,57.868,1.9155,3.437,2
41.43,39.319,3.5758,14.151,34.712,60.903,1.696,1.8772,2
96.289,45.294,0.54355,0.59858,1.8804,14.188,11.163,152.61,1
43.984,31.09,4.3078,23.465,46.168,64.453,1.2959,0.83444,2
98.32,47.954,0.26612,0.066701,2.9097,21.518,8.0355,67.257,1
60.695,32.89,2.3067,10.456,9.2074,38.488,4.3607,18.187,2
6.1875,30.854,6.4769,42.921,138.2,49.304,0.39387,0.097969,2
110.2,46.1,0.31679,0.11305,9.5017,39.508,4.393,18.744,1
120.73,53.045,0.1319,-0.24678,1.0953,11.523,14.381,252.85,1
67.805,32.195,2.3199,9.9264,23.819,59.168,2.5566,5.3252,2
44.289,43.92,2.9179,9.3537,13.01,43.254,3.6054,12.755,2
143.49,54.905,-0.14958,-0.73937,88.412,84.426,0.3987,-1.2845,1
85.891,83.27,0.9648,-0.75617,106.6,72.661,0.50717,-1.0669,1
29.688,51.503,3.0129,8.1776,74.893,75.504,0.98061,-0.3251,2
103.12,83.054,0.49189,-1.4249,106.82,69.221,0.48126,-0.99071,1
105.17,49.323,0.39774,0.3502,1.5134,14.988,11.31,141.92,1
97.305,45.979,0.19263,0.058438,0.87124,11.745,15.497,265.61,1
118.04,43.455,0.48842,0.25562,7.796,37.41,4.9084,23.27,1
51.273,42.975,3.2157,10.64,54.623,72.11,1.1785,0.2116,2
122.07,41.678,0.073838,0.45363,2.4933,17.365,8.5714,86.364,1
124.41,53.423,0.14742,-0.45525,1.7232,11.023,12.833,245.18,1
12.766,31.97,5.8795,35.613,24.607,48.9,2.3749,5.5156,2
95.211,42.771,0.34835,1.3687,3.8704,23.076,6.7124,48.213,1
110.28,53.615,0.13479,-0.41674,1.3804,15.159,12.617,171.15,1
119.3,49.197,0.50519,0.3003,10.702,38.194,3.8685,14.864,1
129.54,48.062,0.044199,-0.15202,4.4808,26.693,6.6218,46.039,1
114.84,51.104,0.17107,-0.23858,3.0443,20.681,7.7771,65.725,1
92.18,45.482,0.58917,0.75265,0.74916,11.046,17.16,323.53,1
61.32,35.137,2.1251,8.7496,6.2216,32.21,5.5736,31.302,2
76.984,38.752,1.826,5.5238,16.347,49.722,3.2244,9.6025,2
